"id","luz","horas_luz","temperatura","humedad","humedad_suelo","nivel_id","fecha","etiqueta"
"9118","12366.4","3.44","22.27","73","680.5","1","2021-11-19 07:58:14","14"
"9119","13210.1","0.79","22.27","73","678.5","1","2021-11-19 07:58:19","14"
"9120","13210.1","4.03","22.27","73","672.5","1","2021-11-19 07:58:25","14"
"9121","14196.3","12.24","22.3","74","672.5","1","2021-11-19 07:58:30","17"
"9122","13052.5","15.53","22.3","74","677.5","1","2021-11-19 07:58:35","17"
"9123","12218.9","6.04","22.3","74","676.5","1","2021-11-19 07:58:41","14"
"9124","14111.4","2.42","22.3","74","676.5","1","2021-11-19 07:58:46","14"
"9125","13052.5","16.83","22.27","73","677.5","1","2021-11-19 07:58:52","17"
"9126","13131.1","5.49","22.27","73","678","1","2021-11-19 07:58:57","14"
"9127","13210.1","15.86","22.27","73","671.5","1","2021-11-19 07:59:03","17"
"9128","13210.1","8.32","22.3","74","678.5","1","2021-11-19 07:59:08","14"
"9129","13052.5","18.63","22.41","74","678","1","2021-11-19 07:59:13","17"
"9130","13289.6","12.35","22.3","74","671","1","2021-11-19 07:59:19","17"
"9131","14281.7","12.63","22.3","74","671","1","2021-11-19 07:59:24","17"
"9132","14196.3","10.03","22.41","74","671.5","1","2021-11-19 07:59:30","14"
"9133","14196.3","8.99","22.41","74","671.5","1","2021-11-19 07:59:35","14"
"9134","14281.7","4.84","22.3","74","671","1","2021-11-19 07:59:40","14"
"9135","13450","3.65","22.19","74","670","1","2021-11-19 07:59:46","14"
"9136","13369.6","16.23","22.27","73","670","1","2021-11-19 07:59:51","17"
"9137","14196.3","13.94","22.27","73","671.5","1","2021-11-19 07:59:57","17"
"9138","14111.4","14.61","22.38","73","671.5","1","2021-11-19 08:00:02","17"
"9139","13450","15.08","22.27","73","669.5","1","2021-11-19 08:00:08","17"
"9140","14196.3","10.85","22.52","74","672","1","2021-11-19 08:00:13","14"
"9141","14196.3","12.61","22.3","74","671.5","1","2021-11-19 08:00:18","17"
"9142","14111.4","3.71","22.3","74","671.5","1","2021-11-19 08:00:24","14"
"9143","14027","18.65","22.3","74","678.5","1","2021-11-19 08:00:29","17"
"9144","14196.3","4.08","22.3","74","679","1","2021-11-19 08:00:35","14"
"9145","13289.6","12.97","22.3","74","679","1","2021-11-19 08:00:40","17"
"9146","13289.6","8.54","22.3","74","679","1","2021-11-19 08:00:45","14"
"9147","12366.4","7.87","22.3","74","680.5","1","2021-11-19 08:00:51","14"
"9148","13210.1","13.38","22.3","74","679","1","2021-11-19 08:00:56","17"
"9149","13289.6","12.97","22.27","73","679","1","2021-11-19 08:01:02","17"
"9150","12974.4","13.1","22.41","74","677","1","2021-11-19 08:01:07","17"
"9151","13131.1","11.85","22.27","73","677.5","1","2021-11-19 08:01:13","14"
"9152","13289.6","0.65","22.27","73","679","1","2021-11-19 08:01:18","14"
"9153","13210.1","13.33","22.16","73","680.5","1","2021-11-19 08:01:23","17"
"9154","12974.4","2.25","22.38","73","680.5","1","2021-11-19 08:01:29","14"
"9155","13210.1","12.89","22.27","73","678.5","1","2021-11-19 08:01:34","17"
"9156","13052.5","12.58","22.27","73","676.5","1","2021-11-19 08:01:40","17"
"9157","14281.7","15.92","22.27","73","671.5","1","2021-11-19 08:01:45","17"
"9158","12819.7","5.27","22.41","74","680.5","1","2021-11-19 08:01:51","14"
"9159","13210.1","16.7","22.41","74","678.5","1","2021-11-19 08:01:56","17"
"9160","12145.8","5.76","22.3","74","677","1","2021-11-19 08:02:01","14"
"9161","13210.1","6.34","22.3","74","679","1","2021-11-19 08:02:07","14"
"9162","12896.8","16.46","22.3","74","680.5","1","2021-11-19 08:02:12","17"
"9163","13131.1","14.81","22.3","74","679.5","1","2021-11-19 08:02:18","17"
"9164","13210.1","12.34","22.19","74","679.5","1","2021-11-19 08:02:23","17"
"9165","13210.1","11.45","22.41","74","679.5","1","2021-11-19 08:02:28","14"
"9166","13210.1","5.27","22.3","74","679","1","2021-11-19 08:02:34","14"
"9167","13210.1","13.39","22.3","74","679","1","2021-11-19 08:02:39","17"
"9168","13210.1","5.03","22.3","74","677.5","1","2021-11-19 08:02:45","14"
"9169","13131.1","5","22.3","74","679","1","2021-11-19 08:02:50","14"
"9170","13289.6","13.07","22.52","74","677","1","2021-11-19 08:02:55","17"
"9171","14281.7","1.96","22.3","74","677","1","2021-11-19 08:03:01","14"
"9172","3092.5","1.78","22.41","74","670","1","2021-11-19 08:03:06","14"
"9173","6868.74","3.94","22.32","75","675.5","1","2021-11-19 08:03:12","14"
"9174","4099.97","13.19","22.32","75","677","1","2021-11-19 08:03:17","17"
"9175","1738.43","16.06","22.43","75","677","1","2021-11-19 08:03:23","17"
"9176","13210.1","14.55","22.43","75","676","1","2021-11-19 08:03:28","17"
"9177","2661.74","13.3","22.43","75","677.5","1","2021-11-19 08:03:33","17"
"9178","13289.6","13.51","22.76","75","669.5","1","2021-11-19 08:03:39","17"
"9179","13289.6","16.09","22.74","74","675.5","1","2021-11-19 08:03:44","17"
"9180","13289.6","18.48","22.74","74","676","1","2021-11-19 08:03:50","17"
"9181","13289.6","15.58","22.63","74","675","1","2021-11-19 08:03:55","17"
"9182","13289.6","11.84","22.71","73","675","1","2021-11-19 08:04:01","14"
"9183","13289.6","17.7","22.6","73","675","1","2021-11-19 08:04:06","17"
"9184","13369.6","18.09","22.71","73","669","1","2021-11-19 08:04:11","17"
"9185","13289.6","13.45","22.6","73","675.5","1","2021-11-19 08:04:17","17"
"9186","12974.4","14.29","22.6","73","677","1","2021-11-19 08:04:22","17"
"9187","13131.1","13.42","22.6","73","676","1","2021-11-19 08:04:28","17"
"9188","13210.1","16.91","22.6","73","676","1","2021-11-19 08:04:33","17"
"9189","13210.1","11.97","22.6","73","676","1","2021-11-19 08:04:38","14"
"9190","13289.6","1.92","22.6","73","668.5","1","2021-11-19 08:04:44","14"
"9191","13210.1","9.07","22.52","74","675","1","2021-11-19 08:04:49","14"
"9192","13210.1","14.02","22.63","74","675","1","2021-11-19 08:04:55","17"
"9193","13289.6","10.09","22.52","74","675.5","1","2021-11-19 08:05:00","14"
"9194","13289.6","5.78","22.52","74","675.5","1","2021-11-19 08:05:06","14"
"9195","13210.1","9.71","22.63","74","675","1","2021-11-19 08:05:11","14"
"9196","13210.1","0.81","22.52","74","667.5","1","2021-11-19 08:05:16","14"
"9197","13289.6","17.01","22.52","74","675.5","1","2021-11-19 08:05:22","17"
"9198","13289.6","18.61","22.41","74","675.5","1","2021-11-19 08:05:27","17"
"9199","14196.3","18.76","22.52","74","676.5","1","2021-11-19 08:05:33","17"
"9200","13210.1","15.91","22.41","74","677","1","2021-11-19 08:05:38","17"
"9201","13210.1","18.26","22.52","74","676","1","2021-11-19 08:05:43","17"
"9202","13210.1","11.05","22.52","74","675","1","2021-11-19 08:05:49","14"
"9203","13289.6","14.17","22.41","74","675.5","1","2021-11-19 08:05:54","17"
"9204","13131.1","10.68","22.41","74","674.5","1","2021-11-19 08:06:00","14"
"9205","14281.7","15.91","22.41","74","675.5","1","2021-11-19 08:06:05","17"
"9206","13289.6","13.64","22.41","74","675.5","1","2021-11-19 08:06:11","17"
"9207","13450","18.6","22.41","74","675.5","1","2021-11-19 08:06:16","17"
"9208","12366.4","0.77","22.41","74","677","1","2021-11-19 08:06:21","14"
"9209","13210.1","12.69","22.41","74","676","1","2021-11-19 08:06:27","17"
"9210","12819.7","16.07","22.41","74","674.5","1","2021-11-19 08:06:32","17"
"9211","14281.7","1.22","22.41","74","675.5","1","2021-11-19 08:06:38","14"
"9212","13289.6","6.67","22.41","74","676","1","2021-11-19 08:06:43","14"
"9213","12974.4","15.82","22.41","74","678","1","2021-11-19 08:06:48","17"
"9214","13289.6","13.11","22.43","75","675","1","2021-11-19 08:06:54","17"
"9215","13450","5.38","22.43","75","675.5","1","2021-11-19 08:06:59","14"
"9216","13210.1","0.99","22.43","75","674","1","2021-11-19 08:07:05","14"
"9217","14367.7","11.91","22.43","75","675","1","2021-11-19 08:07:10","14"
"9218","13210.1","14.86","22.43","75","676.5","1","2021-11-19 08:07:16","17"
"9219","13289.6","11.58","22.43","75","676","1","2021-11-19 08:07:21","14"
"9220","13289.6","14.71","22.43","75","675","1","2021-11-19 08:07:26","17"
"9221","13450","5.23","22.43","75","674","1","2021-11-19 08:07:32","14"
"9222","13210.1","15.36","22.32","75","675","1","2021-11-19 08:07:37","17"
"9223","13210.1","13.74","22.32","75","675","1","2021-11-19 08:07:43","17"
"9224","13289.6","4.62","22.43","75","675","1","2021-11-19 08:07:48","14"
"9225","13289.6","14.02","22.43","75","675","1","2021-11-19 08:07:53","17"
"9226","13210.1","0.63","22.32","75","674.5","1","2021-11-19 08:07:59","14"
"9227","12743","9.65","22.43","75","673.5","1","2021-11-19 08:08:04","14"
"9228","13369.6","9.45","22.43","75","675","1","2021-11-19 08:08:10","14"
"9229","13289.6","16.48","22.32","75","675","1","2021-11-19 08:08:15","17"
"9230","13289.6","10.92","22.21","75","675.5","1","2021-11-19 08:08:21","14"
"9231","13052.5","7.84","22.43","75","676.5","1","2021-11-19 08:08:26","14"
"9232","13450","11.23","22.32","75","675.5","1","2021-11-19 08:08:31","14"
"9233","13450","15.04","22.32","75","675.5","1","2021-11-19 08:08:37","17"
"9234","13369.6","12.76","22.21","75","675","1","2021-11-19 08:08:42","17"
"9235","13289.6","10.47","22.32","75","675","1","2021-11-19 08:08:48","14"
"9236","13210.1","0.57","22.43","75","675","1","2021-11-19 08:08:53","14"
"9237","13289.6","5.85","22.43","75","668","1","2021-11-19 08:08:58","14"
"9238","13210.1","17.8","22.32","75","674.5","1","2021-11-19 08:09:04","17"
"9239","13289.6","3.3","22.32","75","675","1","2021-11-19 08:09:09","14"
"9240","13210.1","16.11","22.3","74","675","1","2021-11-19 08:09:15","17"
"9241","13289.6","4.75","22.32","75","674.5","1","2021-11-19 08:09:20","14"
"9242","13450","8.55","22.32","75","673.5","1","2021-11-19 08:09:26","14"
"9243","13289.6","10.24","22.32","75","667","1","2021-11-19 08:09:31","14"
"9244","13131.1","7.14","22.43","75","674.5","1","2021-11-19 08:09:36","14"
"9245","12743","1.99","22.32","75","675.5","1","2021-11-19 08:09:42","14"
"9246","13450","16.91","22.3","74","674","1","2021-11-19 08:09:47","17"
"9247","13369.6","0.83","22.32","75","672.5","1","2021-11-19 08:09:53","14"
"9248","13289.6","11.55","22.32","75","672.5","1","2021-11-19 08:09:58","14"
"9249","13289.6","14.43","22.43","75","667.5","1","2021-11-19 08:10:03","17"
"9250","13210.1","2.69","22.3","74","674.5","1","2021-11-19 08:10:09","14"
"9251","13289.6","15.92","22.43","75","674.5","1","2021-11-19 08:10:14","17"
"9252","13131.1","14.85","22.32","75","674.5","1","2021-11-19 08:10:20","17"
"9253","13210.1","15.16","22.32","75","674.5","1","2021-11-19 08:10:25","17"
"9254","13289.6","5.28","22.41","74","673.5","1","2021-11-19 08:10:31","14"
"9255","13450","17.03","22.19","74","667","1","2021-11-19 08:10:36","17"
"9256","13450","7.23","22.3","74","673.5","1","2021-11-19 08:10:41","14"
"9257","13450","14.26","22.32","75","673","1","2021-11-19 08:10:47","17"
"9258","14027","3.37","22.43","75","673","1","2021-11-19 08:10:52","14"
"9259","13289.6","17.72","22.43","75","672.5","1","2021-11-19 08:10:58","17"
"9260","13289.6","12.28","22.32","75","673.5","1","2021-11-19 08:11:03","17"
"9261","13052.5","5.53","22.21","75","664.5","1","2021-11-19 08:11:09","14"
"9262","13210.1","14.85","22.21","75","672.5","1","2021-11-19 08:11:14","17"
"9263","13289.6","2.78","22.32","75","673.5","1","2021-11-19 08:11:19","14"
"9264","14281.7","18.75","22.32","75","673.5","1","2021-11-19 08:11:25","17"
"9265","13369.6","16.1","22.43","75","673.5","1","2021-11-19 08:11:30","17"
"9266","13289.6","13.91","22.32","75","673","1","2021-11-19 08:11:36","17"
"9267","13369.6","13.21","22.32","75","673","1","2021-11-19 08:11:41","17"
"9268","13289.6","6.83","22.32","75","674.5","1","2021-11-19 08:11:46","14"
"9269","13450","2.99","22.32","75","673.5","1","2021-11-19 08:11:52","14"
"9270","14281.7","9.96","22.32","75","673.5","1","2021-11-19 08:11:57","14"
"9271","13450","8.85","22.43","75","673.5","1","2021-11-19 08:12:03","14"
"9272","13289.6","13.84","22.32","75","673.5","1","2021-11-19 08:12:08","17"
"9273","13052.5","9.6","22.32","75","671","1","2021-11-19 08:12:14","14"
"9274","13289.6","6.41","22.32","75","673.5","1","2021-11-19 08:12:19","14"
"9275","13210.1","12.9","22.43","75","674","1","2021-11-19 08:12:24","17"
"9276","14367.7","8.79","22.32","75","673","1","2021-11-19 08:12:30","14"
"9277","13289.6","7.54","22.3","74","671.5","1","2021-11-19 08:12:35","14"
"9278","13289.6","11.83","22.32","75","673.5","1","2021-11-19 08:12:41","14"
"9279","13450","3.84","22.32","75","672.5","1","2021-11-19 08:12:46","14"
"9280","13131.1","9.54","22.32","75","674","1","2021-11-19 08:12:51","14"
"9281","13531","13.62","22.32","75","650.5","1","2021-11-19 08:12:57","17"
"9282","14367.7","14.99","22.32","75","667.5","1","2021-11-19 08:13:02","17"
"9283","13289.6","17.69","22.32","75","669","1","2021-11-19 08:13:08","17"
"9284","13289.6","9.17","22.32","75","670.5","1","2021-11-19 08:13:13","14"
"9285","13210.1","12.54","22.32","75","670","1","2021-11-19 08:13:19","17"
"9286","13289.6","4.94","22.32","75","669.5","1","2021-11-19 08:13:24","14"
"9287","13131.1","15.63","22.32","75","668","1","2021-11-19 08:13:29","17"
"9288","13289.6","16.07","22.32","75","667","1","2021-11-19 08:13:35","17"
"9289","13450","3.88","22.43","75","658","1","2021-11-19 08:13:40","14"
"9290","13450","13.27","22.32","75","670.5","1","2021-11-19 08:13:46","17"
"9291","13289.6","9.6","22.32","75","669.5","1","2021-11-19 08:13:51","14"
"9292","13450","1.78","22.32","75","658","1","2021-11-19 08:13:56","14"
"9293","13289.6","8.37","22.43","75","663.5","1","2021-11-19 08:14:02","14"
"9294","13289.6","6.92","22.3","74","665.5","1","2021-11-19 08:14:07","14"
"9295","13531","11.05","22.43","75","661.5","1","2021-11-19 08:14:13","14"
"9296","13450","18.01","22.32","75","669","1","2021-11-19 08:14:18","17"
"9297","13450","1.06","22.21","75","669.5","1","2021-11-19 08:14:24","14"
"9298","13531","6.47","22.32","75","655.5","1","2021-11-19 08:14:29","14"
"9299","13369.6","17.94","22.41","74","668","1","2021-11-19 08:14:34","17"
"9300","13369.6","5.24","22.3","74","667.5","1","2021-11-19 08:14:40","14"
"9301","13289.6","13.59","22.43","75","666.5","1","2021-11-19 08:14:45","17"
"9302","13289.6","13.92","22.32","75","658.5","1","2021-11-19 08:14:51","17"
"9303","13531","6.5","22.3","74","665","1","2021-11-19 08:14:56","14"
"9304","13531","16.04","22.32","75","651.5","1","2021-11-19 08:15:01","17"
"9305","13369.6","14.34","22.43","75","665.5","1","2021-11-19 08:15:07","17"
"9306","13289.6","16.25","22.3","74","661.5","1","2021-11-19 08:15:12","17"
"9307","13450","13.87","22.41","74","664.5","1","2021-11-19 08:15:18","17"
"9308","13531","0.68","22.3","74","655","1","2021-11-19 08:15:23","14"
"9309","13450","17.3","22.3","74","663.5","1","2021-11-19 08:15:29","17"
"9310","13289.6","1.2","22.41","74","668","1","2021-11-19 08:15:34","14"
"9311","13289.6","15.83","22.3","74","667","1","2021-11-19 08:15:39","17"
"9312","13450","11.06","22.32","75","662","1","2021-11-19 08:15:45","14"
"9313","13289.6","3","22.43","75","673.5","1","2021-11-19 08:15:50","14"
"9314","13210.1","17.51","22.43","75","667","1","2021-11-19 08:15:56","17"
"9315","13210.1","16.23","22.43","75","674.5","1","2021-11-19 08:16:01","17"
"9316","13210.1","1.14","22.52","74","665.5","1","2021-11-19 08:16:06","14"
"9317","12896.8","13.89","22.3","74","673","1","2021-11-19 08:16:12","17"
"9318","13450","1.17","22.32","75","667.5","1","2021-11-19 08:16:17","14"
"9319","13450","2.47","22.43","75","673.5","1","2021-11-19 08:16:23","14"
"9320","13210.1","6.13","22.43","75","673","1","2021-11-19 08:16:28","14"
"9321","14281.7","1.6","22.32","75","674","1","2021-11-19 08:16:34","14"
"9322","13289.6","3.55","22.43","75","674.5","1","2021-11-19 08:16:39","14"
"9323","13450","15.28","22.32","75","667.5","1","2021-11-19 08:16:44","17"
"9324","13289.6","12.99","22.43","75","668","1","2021-11-19 08:16:50","17"
"9325","14196.3","12.25","22.32","75","675","1","2021-11-19 08:16:55","17"
"9326","13210.1","15.73","22.43","75","674","1","2021-11-19 08:17:01","17"
"9327","14281.7","2.39","22.43","75","674.5","1","2021-11-19 08:17:06","14"
"9328","14196.3","3","22.43","75","664","1","2021-11-19 08:17:11","14"
"9329","13210.1","10.92","22.32","75","674","1","2021-11-19 08:17:17","14"
"9330","13210.1","15.08","22.3","74","667.5","1","2021-11-19 08:17:22","17"
"9331","14196.3","4.34","22.43","75","674","1","2021-11-19 08:17:28","14"
"9332","13210.1","13.28","22.43","75","674","1","2021-11-19 08:17:33","17"
"9333","13210.1","15.36","22.32","75","673.5","1","2021-11-19 08:17:39","17"
"9334","13052.5","7.88","22.43","75","665","1","2021-11-19 08:17:44","14"
"9335","13943","17.18","22.32","75","666.5","1","2021-11-19 08:17:49","17"
"9336","14196.3","16.62","22.32","75","674","1","2021-11-19 08:17:55","17"
"9337","13289.6","14","22.32","75","667.5","1","2021-11-19 08:18:00","17"
"9338","14111.4","0.79","22.32","75","668.5","1","2021-11-19 08:18:06","14"
"9339","13289.6","1.53","22.32","75","674.5","1","2021-11-19 08:18:11","14"
"9340","13210.1","2.65","22.43","75","667","1","2021-11-19 08:18:17","14"
"9341","13210.1","16.01","22.32","75","673","1","2021-11-19 08:18:22","17"
"9342","13131.1","16.54","22.3","74","673.5","1","2021-11-19 08:18:27","17"
"9343","13531","10.03","22.3","74","673","1","2021-11-19 08:18:33","14"
"9344","13210.1","7.42","22.3","74","673.5","1","2021-11-19 08:18:38","14"
"9345","13210.1","0.97","22.3","74","673.5","1","2021-11-19 08:18:44","14"
"9346","13210.1","15.29","22.43","75","673","1","2021-11-19 08:18:49","17"
"9347","13210.1","2.12","22.43","75","674","1","2021-11-19 08:18:54","14"
"9348","13210.1","3.93","22.3","74","674.5","1","2021-11-19 08:19:00","14"
"9349","14281.7","12.65","22.32","75","674.5","1","2021-11-19 08:19:05","17"
"9350","13210.1","12.01","22.43","75","675.5","1","2021-11-19 08:19:11","17"
"9351","13210.1","17.69","22.43","75","674.5","1","2021-11-19 08:19:16","17"
"9352","13289.6","16.91","22.41","74","674","1","2021-11-19 08:19:21","17"
"9353","13052.5","14.14","22.3","74","673","1","2021-11-19 08:19:27","17"
"9354","13210.1","0.03","22.3","74","674.5","1","2021-11-19 08:19:32","14"
"9355","14196.3","16.47","22.3","74","675.5","1","2021-11-19 08:19:38","17"
"9356","13210.1","8.52","22.3","74","675.5","1","2021-11-19 08:19:43","14"
"9357","13289.6","15.59","22.3","74","673.5","1","2021-11-19 08:19:49","17"
"9358","13210.1","2.94","22.3","74","674","1","2021-11-19 08:19:54","14"
"9359","13289.6","15.96","22.41","74","674.5","1","2021-11-19 08:19:59","17"
"9360","13210.1","11.23","22.3","74","675.5","1","2021-11-19 08:20:05","14"
"9361","14196.3","16.31","22.41","74","675.5","1","2021-11-19 08:20:10","17"
"9362","13210.1","12.81","22.43","75","674.5","1","2021-11-19 08:20:16","17"
"9363","13289.6","11.27","22.41","74","674.5","1","2021-11-19 08:20:21","14"
"9364","12440.8","1.34","22.3","74","673","1","2021-11-19 08:20:27","14"
"9365","13210.1","16.76","22.32","75","674.5","1","2021-11-19 08:20:32","17"
"9366","13289.6","15.2","22.3","74","674.5","1","2021-11-19 08:20:37","17"
"9367","13450","15.64","22.3","74","674.5","1","2021-11-19 08:20:43","17"
